Simulation_Run_ID,GF_pct,Infill_pct,Layer_mm,Nozzle_C,Bed_C,Speed_mm_s,Sampling_Method
SOBOL4096_00056,33.387852013111115,89.93703541345894,0.2827361133694649,239.70119844190776,52.351490217261016,66.54739063233137,Scrambled_Sobol
SOBOL4096_00057,32.017969489097595,59.8937189206481,0.052584411315619944,207.48268145136535,94.22506446018815,55.970530062913895,Scrambled_Sobol
SOBOL4096_00058,1.2080072984099388,76.87053666450083,0.26559258338063957,266.965491482988,57.60864341631532,8.072699592448771,Scrambled_Sobol
SOBOL4096_00059,17.91230984032154,65.3658194001764,0.1618632255680859,234.71002329140902,29.91143500432372,43.92594454810023,Scrambled_Sobol
SOBOL4096_00060,29.054280407726765,97.96758787706494,0.37487068416550756,270.8527282439172,87.59075408801436,91.82538509834558,Scrambled_Sobol
SOBOL4096_00061,20.953182838857174,71.32385987788439,0.2532439654693008,282.15154042467475,77.4646405596286,75.63102987594903,Scrambled_Sobol
SOBOL4096_00062,12.07565039396286,91.81654104031622,0.08773506861180068,223.42095021158457,39.70556509681046,28.484104587696493,Scrambled_Sobol
SOBOL4096_00063,8.798855133354664,53.34944813512266,0.3395135289616883,255.6777058634907,46.48513154126704,40.593186458572745,Scrambled_Sobol
SOBOL4096_00064,37.96937085688114,83.21717539802194,0.1740067951567471,218.78278109245002,105.680640200153,87.74176358710974,Scrambled_Sobol
SOBOL4096_00065,37.66104195266962,62.274221051484346,0.3520582637563348,266.79038346745074,80.37508464884013,64.59592793136835,Scrambled_Sobol
SOBOL4096_00066,9.115502461791039,76.156842475757,0.18506644714623688,208.01069307141006,31.824983428232372,17.44030619505793,Scrambled_Sobol
SOBOL4096_00067,12.391594462096691,63.052169838920236,0.24239177683368324,271.0278791747987,64.99067347031087,29.178203362971544,Scrambled_Sobol
SOBOL4096_00068,20.64417913556099,98.8097419962287,0.07539922410622239,234.18205458670855,92.14515637140721,76.33547764737159,Scrambled_Sobol
SOBOL4096_00069,29.36788074672222,69.00818357244134,0.1497070722654462,222.89422068744898,102.27165684569627,61.254494274035096,Scrambled_Sobol
SOBOL4096_00070,17.600924409925938,92.65609621070325,0.3641981640830636,282.3279412649572,55.196241294033825,13.365360251627862,Scrambled_Sobol
SOBOL4096_00071,0.8971773087978363,55.73254921473563,0.06304693693295121,219.30946770124137,42.94887718278915,48.847421212121844,Scrambled_Sobol
SOBOL4096_00072,32.332077734172344,82.50550795346498,0.27754021445289256,255.50126210786402,68.91920175869018,96.73816460650414,Scrambled_Sobol
SOBOL4096_00073,33.69656961411238,67.32196439988911,0.034031310360878704,287.35773452557623,27.110520275309682,86.53239778708667,Scrambled_Sobol
SOBOL4096_00074,4.527269750833511,94.43694353103638,0.29602313263341784,229.28065950982273,84.79131874628365,38.643082743510604,Scrambled_Sobol
SOBOL4096_00075,16.544072963297367,57.17435656115413,0.11955930851399899,250.4607185535133,97.0257154200226,26.538448720239103,Scrambled_Sobol
SOBOL4096_00076,25.420379862189293,81.16438495926559,0.38155186690390114,212.91193526238203,60.40850401856005,74.42901109345257,Scrambled_Sobol
SOBOL4096_00077,24.587387293577194,51.41165223903954,0.21242089075967668,201.62548270076513,48.95383516326547,92.84838863182813,Scrambled_Sobol
SOBOL4096_00078,13.444191329181194,86.7295179516077,0.09292979327961803,261.76215125247836,108.14822921529412,45.69258516654372,Scrambled_Sobol
SOBOL4096_00079,5.47989659011364,74.06152402982116,0.32244253732264044,240.5780581664294,74.99551167711616,9.83217439148575,Scrambled_Sobol
SOBOL4096_00080,36.29107479006052,87.50434364192188,0.20294925414025783,276.06724792160094,37.23823985084891,56.98926694691181,Scrambled_Sobol
SOBOL4096_00081,35.3801192343235,72.88753231987357,0.2914252883754671,220.31095827929676,88.8702827040106,41.550430823117495,Scrambled_Sobol
SOBOL4096_00082,6.445175819098949,90.25535504333675,0.02943346044048667,251.66808702982962,62.87789904512465,89.38321169931442,Scrambled_Sobol
SOBOL4096_00083,14.399078115820885,51.78568703122437,0.3951492923498154,227.49648701399565,35.265963124111295,53.8936223462224,Scrambled_Sobol
SOBOL4096_00084,23.666067458689213,84.77846346795559,0.133156750947237,280.513499956578,82.32191358692944,6.062494018115103,Scrambled_Sobol
SOBOL4096_00085,26.345991007983685,58.329285215586424,0.11208192070946098,269.3040375225246,72.19408286735415,36.70721794478595,Scrambled_Sobol
SOBOL4096_00086,15.593439787626266,78.43095841817558,0.23157302385196088,238.6991285905242,45.06163878366351,83.82968130987138,Scrambled_Sobol
SOBOL4096_00087,3.567502535879612,66.93034176714718,0.19279667392373084,262.8665229026228,51.75527410581708,72.09586941637099,Scrambled_Sobol
SOBOL4096_00088,34.612999483942986,96.40706405043602,0.3122899401187897,209.09729014150798,100.32482014968991,24.97501542326063,Scrambled_Sobol
SOBOL4096_00089,30.743040665984154,53.765137726441026,0.16265618216246366,243.68893045000732,57.125757965259254,14.398154853843153,Scrambled_Sobol
SOBOL4096_00090,2.431895472109318,82.90047738701105,0.32964801575988534,275.749693820253,94.90508887451142,61.52043719775975,Scrambled_Sobol
SOBOL4096_00091,19.146040230989456,71.73816794529557,0.08305907027795911,204.11836732178926,88.23999002110213,97.37386352848262,Scrambled_Sobol
SOBOL4096_00092,27.789193205535412,91.49855389259756,0.2500516173429787,256.4320889674127,29.065061057917774,50.25282851420343,Scrambled_Sobol
SOBOL4096_00093,22.218574918806553,65.00049741007388,0.3655378934368491,245.22124519571662,40.520973396487534,22.204311252571642,Scrambled_Sobol
SOBOL4096_00094,10.842225477099419,98.43228291720152,0.15104678463190793,215.3196382895112,77.11614598054439,70.03691039979458,Scrambled_Sobol
SOBOL4096_00095,7.575271837413311,59.52672930434346,0.261450032312423,286.94950566627085,104.69955049920827,82.14617364574224,Scrambled_Sobol
SOBOL4096_00096,39.24460515379906,77.33346573077142,0.04695676045492292,232.47662755660713,46.99930720496923,34.314863588660955,Scrambled_Sobol
SOBOL4096_00097,39.799681194126606,63.58889788389206,0.12396616358309985,210.79302945174277,67.52613610588014,52.20989853609353,Scrambled_Sobol
SOBOL4096_00098,8.422095850110054,99.73709364421666,0.3859587163105607,263.81038571707904,41.721969014033675,99.3191328458488,Scrambled_Sobol
SOBOL4096_00099,10.15531238168478,61.2492139916867,0.03843816542997956,237.00276432558894,56.42327184788883,63.831149325706065,Scrambled_Sobol
SOBOL4096_00100,21.82585120201111,75.52245585247874,0.3004299820400775,268.3609230443835,103.66452063433826,16.72025963664055,Scrambled_Sobol
SOBOL4096_00101,28.166656866669655,55.09740300476551,0.32703488830477,279.57317765802145,93.53808000683784,31.801334316842258,Scrambled_Sobol
SOBOL4096_00102,19.856755919754505,81.479735346511,0.20754161078482866,225.8029149286449,66.21772333979607,79.64408232830465,Scrambled_Sobol
SOBOL4096_00103,1.5710321068763733,69.93630225770175,0.21701324174180625,252.6090771984309,30.598135106265545,67.91192652191967,Scrambled_Sobol
SOBOL4096_00104,30.212987922132015,93.19358533248305,0.09752214992418885,222.0038249436766,78.98203831166029,20.06757196970284,Scrambled_Sobol
SOBOL4096_00105,33.76487847417593,57.02749020420015,0.23492358518764375,232.06298382021487,35.803730613552034,6.523343035951257,Scrambled_Sobol
SOBOL4096_00106,3.0135709047317505,79.84564499929547,0.06793102679774166,284.37773543410003,73.72720045503229,54.366272068582475,Scrambled_Sobol
SOBOL4096_00107,15.987460501492023,68.73835977166891,0.3445900721102953,215.73261952027678,109.41682399716228,90.22098678164184,Scrambled_Sobol
SOBOL4096_00108,27.031759694218636,94.68146846629679,0.17759824983775616,247.7937262132764,50.38830371107906,42.37681325059384,Scrambled_Sobol
SOBOL4096_00109,22.95649617910385,74.30528192780912,0.055764331799000505,259.00735680013895,61.842831023968756,23.95734440535307,Scrambled_Sobol
SOBOL4096_00110,14.02031745761633,88.9199779368937,0.2702576149813831,204.53413536772132,98.29420919064432,71.06676044408232,Scrambled_Sobol
SOBOL4096_00111,6.9740841537714005,50.09367186576128,0.14242446713149548,273.1750455778092,83.5228659817949,83.17727172747254,Scrambled_Sobol
SOBOL4096_00112,36.24227959662676,86.58341714181006,0.35691556461155416,243.27240870334208,25.67591002676636,36.06656376738101,Scrambled_Sobol
SOBOL4096_00113,37.16727316379547,52.81069818884134,0.09034167399629951,254.33498012833297,101.55174890067428,75.44094039592892,Scrambled_Sobol
SOBOL4096_00114,6.025284491479397,85.41284524835646,0.25733421539887785,217.4901855085045,53.14840087201446,27.56177067756653,Scrambled_Sobol
SOBOL4096_00115,13.061158135533333,72.35080464743078,0.16993878588080405,283.4936036542058,43.66879557725042,39.30127934087068,Scrambled_Sobol
SOBOL4096_00116,23.87110222131014,89.32800078764558,0.3369306138157845,224.71425658091903,70.9671134268865,87.17879367992282,Scrambled_Sobol
SOBOL4096_00117,26.12140741199255,66.00222866982222,0.2689182225428522,236.00470563396811,81.0948026040569,56.53415964450687,Scrambled_Sobol
SOBOL4096_00118,16.950910985469818,95.86957157589495,0.054424956347793346,272.19615671783686,33.87301890645176,9.365311684086919,Scrambled_Sobol
SOBOL4096_00119,3.967845030128956,58.96443328820169,0.37300608366727833,206.18870452977717,64.27088426891714,44.849023069255054,Scrambled_Sobol
SOBOL4096_00120,32.845396772027016,79.45672990754247,0.15851498052477836,265.62139513902366,90.09711044374853,92.01626448892057,Scrambled_Sobol
SOBOL4096_00121,31.7879868298769,70.3217692207545,0.3905569427832961,278.4165775310248,48.26767954044044,78.84312930516899,Scrambled_Sobol
SOBOL4096_00122,0.019834525883197784,91.25403454527259,0.1285643957182765,240.86813756264746,106.13408031873405,31.67446236591786,Scrambled_Sobol
SOBOL4096_00123,18.31591248512268,53.912002965807915,0.28683293880894783,259.4121537730098,75.68173854611814,19.57112238742411,Scrambled_Sobol
SOBOL4096_00124,29.75205834954977,84.21921920962632,0.024841105211526156,201.336108725518,39.25239919684827,66.73854482825845,Scrambled_Sobol
SOBOL4096_00125,20.23619670420885,60.844704834744334,0.1883898202702403,212.62518180534244,27.796546705067158,94.78697219863534,Scrambled_Sobol
SOBOL4096_00126,11.691863909363747,77.4795706383884,0.3078830921277404,248.11334159225225,86.80560190230608,46.90798420924693,Scrambled_Sobol
SOBOL4096_00127,9.967819713056087,64.7567369043827,0.10767506705597044,229.5680379215628,96.33967854082584,11.048815809190273,Scrambled_Sobol
SOBOL4096_00128,38.21916967630386,97.01664899475873,0.2271661758609116,289.7043631505221,58.394149616360664,58.9265118772164,Scrambled_Sobol
SOBOL4096_00129,38.43386147171259,50.91326544061303,0.1946325810626149,224.23903485760093,92.62561636511236,35.24887495674193,Scrambled_Sobol
SOBOL4096_00130,9.791886433959007,87.42166697047651,0.3126400339975953,284.28729746490717,65.47258245293051,82.41774698253721,Scrambled_Sobol
SOBOL4096_00131,11.828430704772472,73.56464066542685,0.11465277874842286,217.93240264989436,32.008595750667155,70.39989287965,Scrambled_Sobol
SOBOL4096_00132,20.13838842511177,88.19808829575777,0.23266094515100122,253.50828173570335,80.5572277167812,23.23267552535981,Scrambled_Sobol
SOBOL4096_00133,29.84956257045269,67.8035263903439,0.396241551078856,264.7177468519658,69.43468098994344,43.05506993085146,Scrambled_Sobol
SOBOL4096_00134,18.179041780531406,93.764623766765,0.13573482293635605,206.72976375557482,43.46321140881628,90.93421558383852,Scrambled_Sobol
SOBOL4096_00135,0.19546374678611755,57.65141383744776,0.2917709995247424,273.088864274323,55.344835012219846,55.17220901325345,Scrambled_Sobol
SOBOL4096_00136,31.572991125285625,80.48746194690466,0.03126210832968354,235.45270567759871,102.4213753035292,7.294670608825982,Scrambled_Sobol
SOBOL4096_00137,33.021024875342846,69.29103997536004,0.2625423122756183,200.50932181999087,60.59194155037403,20.83885990548879,Scrambled_Sobol
SOBOL4096_00138,3.75284805893898,92.56705082952976,0.04953485367819667,259.8542931303382,97.20802821218967,68.71782382950187,Scrambled_Sobol
SOBOL4096_00139,17.04841408878565,56.01695394143462,0.36588362582027917,241.66192525066435,85.27193326503038,80.3573507675901,Scrambled_Sobol
SOBOL4096_00140,25.984535440802574,82.4179186951369,0.15287545375525952,277.9414389561862,27.59227979928255,32.47963063418865,Scrambled_Sobol
SOBOL4096_00141,24.007667750120163,61.974620120599866,0.08489495335146785,289.15228004567325,37.38665877841413,15.995630393736064,Scrambled_Sobol
SOBOL4096_00142,12.963348738849163,76.26573145389557,0.25040168715640904,230.4606516007334,75.14539985917509,63.16432139836252,Scrambled_Sobol
SOBOL4096_00143,6.239975020289421,62.74791834875941,0.1652270161360502,248.65447860211134,108.66386297158897,98.55956846382469,Scrambled_Sobol
SOBOL4096_00144,36.9913387671113,98.91407894901931,0.3307359129935503,211.72162203118205,49.46801993064582,51.392170088365674,Scrambled_Sobol
SOBOL4096_00145,36.02728262543678,65.49853486940265,0.06274903943762183,267.7814143523574,82.5118462368846,59.69758163206279,Scrambled_Sobol
SOBOL4096_00146,7.149712257087231,97.74048211984336,0.2757564810477197,237.96684009954333,35.45734476298094,11.85485768597573,Scrambled_Sobol
SOBOL4096_00147,13.883445486426353,60.023167775943875,0.1486597280204296,264.42281316034496,63.35203871130943,47.62110807932913,Scrambled_Sobol
SOBOL4096_00148,23.05399928241968,76.64016410708427,0.3616679057478905,209.86187242902815,89.34295311570168,95.46548669692129,Scrambled_Sobol
SOBOL4096_00149,26.933950297534466,53.2838954590261,0.23986587857827543,221.1497036460787,100.46676422469318,66.0135898180306,Scrambled_Sobol
SOBOL4096_00150,16.124026030302048,83.57247929088771,0.07435916176065803,253.12274838797748,51.89607317559421,18.904331442900002,Scrambled_Sobol
SOBOL4096_00151,2.8376365080475807,71.26152557320893,0.3502702155709267,226.668062787503,45.58376765809953,30.914861001074314,Scrambled_Sobol
SOBOL4096_00152,33.979569002985954,92.17506311833858,0.18476131305098534,279.0705330297351,72.71733648143709,78.0257266247645,Scrambled_Sobol
SOBOL4096_00153,30.037054643034935,58.04601521231234,0.31991661783307795,246.86265770345926,29.539025933481753,91.19882217142731,Scrambled_Sobol
SOBOL4096_00154,1.785723902285099,78.52041851729155,0.20190917056053875,216.34512474760413,88.7128301570192,44.08938206732273,Scrambled_Sobol
SOBOL4096_00155,19.758947640657425,66.64561899378896,0.21063282134011388,285.3417173307389,95.09517604950815,8.698560376651585,Scrambled_Sobol
SOBOL4096_00156,28.30322366207838,96.49497321806848,0.09262463795021177,231.48339197970927,57.31699014548212,55.80924427136779,Scrambled_Sobol
SOBOL4096_00157,21.688980497419834,73.18757646717131,0.11926143508404494,242.76984722353518,47.521261288784444,87.85734781529754,Scrambled_Sobol
SOBOL4096_00158,10.2528166025877,90.14602098613977,0.37976815756410365,274.04028731398284,105.2229738375172,40.014442848041654,Scrambled_Sobol
SOBOL4096_00159,8.20710014551878,52.09028655663133,0.03298399018123746,205.04772877320647,77.25824458058923,28.36777291726321,Scrambled_Sobol
SOBOL4096_00160,39.975310415029526,84.67377736233175,0.2934928983636201,258.1531469896436,40.66162300761789,76.21197051368654,Scrambled_Sobol
SOBOL4096_00161,39.10773325711489,74.98027570545673,0.37047584090381863,281.4665894024074,103.8559048064053,57.76047065388411,Scrambled_Sobol
SOBOL4096_00162,7.672774866223335,88.44184693880379,0.15746767450124025,226.9059919938445,56.613207031041384,10.637986054643989,Scrambled_Sobol
SOBOL4096_00163,10.627228580415249,50.76716537587345,0.2671345273591578,250.72594367899,42.19463689252734,46.40593783464283,Scrambled_Sobol
SOBOL4096_00164,22.394202947616577,86.10368734225631,0.05412707442417741,220.91239939443767,68.00027323886752,93.52677059359848,Scrambled_Sobol
SOBOL4096_00165,27.613258734345436,56.332673132419586,0.16963364470750092,209.62194765917957,79.12283991463482,73.70428488124162,Scrambled_Sobol
SOBOL4096_00166,19.360730834305286,80.34059484489262,0.33514253590255977,262.02338793314993,30.740081714466214,25.8715252391994,Scrambled_Sobol
SOBOL4096_00167,2.334086000919342,68.04805058054626,0.08930158192291857,238.20747029036283,66.7409744206816,37.88361533079296,Scrambled_Sobol
SOBOL4096_00168,30.879606269299984,95.18101839348674,0.2548083100654185,270.1801717095077,94.06020634807646,85.71476489305496,Scrambled_Sobol
SOBOL4096_00169,34.51519127935171,54.991180589422584,0.107369947116822,257.03360786661506,50.86114638019353,95.92058267444372,Scrambled_Sobol
SOBOL4096_00170,3.7040692567825317,81.78277174010873,0.2253781191818416,203.17631248384714,109.89079140592366,48.08800476137549,Scrambled_Sobol
SOBOL4096_00171,15.417506583034992,69.82852835208178,0.18734974943101404,275.1591156516224,73.91843010205775,12.698385808616877,Scrambled_Sobol
SOBOL4096_00172,26.560682728886604,93.49516876973212,0.30535720802843574,244.6419260185212,35.993815255351365,60.52971709985286,Scrambled_Sobol
SOBOL4096_00173,23.451071679592133,63.675270741805434,0.28430267198011283,233.35285562090576,26.199335898272693,77.01380864717066,Scrambled_Sobol
SOBOL4096_00174,14.57470741122961,99.4508077390492,0.023793775122612715,286.45793051458895,84.04482259880751,29.891505069099367,Scrambled_Sobol
SOBOL4096_00175,6.308305040001869,61.340234242379665,0.38877322353422644,214.47641480714083,98.43485626857728,18.24616882018745,Scrambled_Sobol
SOBOL4096_00176,35.47762352973223,75.24072513915598,0.12826648972928523,245.74582492932677,61.9849270908162,65.36718260031193,Scrambled_Sobol
SOBOL4096_00177,36.42764151096344,60.16927342861891,0.21810114746913314,234.98673472553492,71.44902494270355,33.49731297697872,Scrambled_Sobol
SOBOL4096_00178,5.382088385522366,77.9581403825432,0.10009296974167228,270.5636437796056,44.14925810415298,81.38642576523125,Scrambled_Sobol
SOBOL4096_00179,13.658883050084114,64.08290169201791,0.32738494396209716,207.19498100690544,53.33054140675813,69.37026738654822,Scrambled_Sobol
SOBOL4096_00180,24.41145408898592,97.49672235921025,0.20937750235199928,267.2435869369656,101.73535868991166,21.479502758011222,Scrambled_Sobol
SOBOL4096_00181,25.59600915759802,71.0170054808259,0.040266820397228,256.0313350055367,90.61144720297307,50.93130974564701,Scrambled_Sobol
SOBOL4096_00182,16.329077184200287,90.75866364873946,0.30077572291716936,218.3948330860585,64.78636603336781,98.08695271611214,Scrambled_Sobol
SOBOL4096_00183,4.624774046242237,54.602636536583304,0.12654426530003549,281.7649549804628,34.02273483108729,62.32651234138757,Scrambled_Sobol
SOBOL4096_00184,33.5596988350153,83.71934378519654,0.38705098211765293,223.7759419158101,81.24339378904551,15.169259291142225,Scrambled_Sobol
SOBOL4096_00185,32.42958076298237,66.10812577418983,0.1442531008645892,213.36506094783545,39.434714522212744,25.746170822530985,Scrambled_Sobol
SOBOL4096_00186,0.7603054121136665,95.56685937568545,0.35726128425449133,249.64491797611117,75.86517861112952,72.9019955219701,Scrambled_Sobol
SOBOL4096_00187,17.776552438735962,59.07178595662117,0.05834241228178144,228.8165072631091,106.61583730950952,84.54271953552961,Scrambled_Sobol
SOBOL4096_00188,29.15288385003805,79.15556584484875,0.2713498595543206,288.1625085417181,48.74829152598977,37.385648214258254,Scrambled_Sobol
SOBOL4096_00189,20.85886973887682,52.72466908209026,0.3456780019029975,276.94887527264655,58.544040331617,5.3376345615834,Scrambled_Sobol
SOBOL4096_00190,12.215659990906715,85.69878926500678,0.1801690937206149,240.01498873345554,96.48810000158846,53.22692837100476,Scrambled_Sobol
SOBOL4096_00191,9.252068065106869,72.2602229565382,0.23527366491034626,260.847605150193,87.31978413648903,88.62351478077471,Scrambled_Sobol
SOBOL4096_00192,37.563232481479645,89.60929405875504,0.0697669424302876,202.15563338249922,28.3121779281646,40.73293117340654,Scrambled_Sobol
SOBOL4096_00193,37.87186663597822,68.36455469019711,0.24853196922689674,250.17438335344195,56.13159831147641,16.187189277261496,Scrambled_Sobol
SOBOL4096_00194,8.935725837945938,94.76514086127281,0.08154014129191638,213.1913959607482,104.53465248923749,64.0851802425459,Scrambled_Sobol
SOBOL4096_00195,11.90002117305994,56.65084822103381,0.3340665818192065,287.6330860797316,68.64819190930575,99.85295064747334,Scrambled_Sobol
